textID,text,selected_text,sentiment
5853fe946c,Please don't sell the countach! Sell the egg,Please don't sell the countach! Sell the egg,negative
d3c7cdecaa,Tbh sell the egg man cool car but to sell all the cars and house to keep that one is crazy just wait to get it when you can afforded it,Tbh sell the egg man cool car but to sell all the cars and house to keep that one is crazy just wait to get it when you can afforded it,positive
4647e78054,"best of this video is the sign saying ""No Alcohol Outside Of Building""  that's what we know how they are cooking up good rides for people!","best of this video is the sign saying ""No Alcohol Outside Of Building""  that's what we know how they are cooking up good rides for people!",positive
b5e0972ef1,992 for sure,992 for sure,neutral
5248300269,Sell the egg! Marry Sophia! Keep the house! That’s what we want!,Sell the egg! Marry Sophia! Keep the house! That’s what we want!,negative
a2626db4f9,"Just curious if by any chance this video was or was not, in anyway, a sales pitch?","Just curious if by any chance this video was or was not, in anyway, a sales pitch?",neutral
4eb5926bde,Sell the egg,Sell the egg,negative
433208f4d5,bro just called the best road i have seen trash damn the inequalities of life man.,bro just called the best road i have seen trash damn the inequalities of life man.,negative
b46cb4caac,"Damn, she's a cutie!","Damn, she's a cutie!",neutral
e878f95ad9,*DUMP THE F*CKING EGG!*,*DUMP THE F*CKING EGG!*,negative
2726cda11d,Get a 992,Get a 992,neutral
7d373948f8,Why not just sell it with Curated?,Why not just sell it with Curated?,neutral
6dfe6b6d5d,Go 992 Gen Turbo S. Modify it. (ESMOTOR),Go 992 Gen Turbo S. Modify it. (ESMOTOR),neutral
47fed6396d,what kinda tank tracks are those from? fiscer price?,what kinda tank tracks are those from? fiscer price?,neutral
576e268f83,"If you sell the house, you will always wonder what it could have been. We are fans of cars of all types, not having a hyper car doesn’t make any of your og fans not want to watch. I think sell whatever cars you need to finish the house, and then see if you still want to sell it! If you do, you will have a surplus of money to reinvest in your collection however you’d like. But the people want the Batmobile(Aventador) in the bat cave! At least finish the house and then sell it so you can see what the house can be when it’s finished","If you sell the house, you will always wonder what it could have been. We are fans of cars of all types, not having a hyper car doesn’t make any of your og fans not want to watch. I think sell whatever cars you need to finish the house, and then see if you still want to sell it! If you do, you will have a surplus of money to reinvest in your collection however you’d like. But the people want the Batmobile(Aventador) in the bat cave! At least finish the house and then sell it so you can see what the house can be when it’s finished",negative
0dffee2693,"Hey strad, i think you should travel tge world doing car content","Hey strad, i think you should travel tge world doing car content",neutral
77981a7a8e,The egg isn’t all that anymore. You have everything you’ve wanted and you have Sophia. Put that ring on her finger and just live life with her for a while and no more hyper. Least not yet….,The egg isn’t all that anymore. You have everything you’ve wanted and you have Sophia. Put that ring on her finger and just live life with her for a while and no more hyper. Least not yet….,negative
f6bb2602ee,Get the 991.2 GT3 RS,Get the 991.2 GT3 RS,neutral
ab83e6a28f,"not dissing just teasing but I think we found a new word that STRAD cant say correctly ""federal""","not dissing just teasing but I think we found a new word that STRAD cant say correctly ""federal""",neutral
d5ef2231d6,Egg sucks…. Boring and sounds like a gravel truck. 🛻  Yes I’m jealous…..,Egg sucks…. Boring and sounds like a gravel truck. 🛻  Yes I’m jealous…..,negative
dd771079a6,Is there anyway you can talk normal since this is the second channel?  🤷🏻‍♂️😃,Is there anyway you can talk normal since this is the second channel?  🤷🏻‍♂️😃,neutral
d00a35bca4,6:00 reminds me of the aventador snow tracks and how wrong tht went 😭,6:00 reminds me of the aventador snow tracks and how wrong tht went 😭,negative
78197547d0,"Sell the house not your money makers, I watch for the cars not the house","Sell the house not your money makers, I watch for the cars not the house",negative
c8187d8910,Yes mailbox is federal jurisdiction,Yes mailbox is federal jurisdiction,neutral
d71d24a723,I feel like we got WAY more Bugatti content then what we have gotten with the Agera so far :/ (<3 Koenigsegg),I feel like we got WAY more Bugatti content then what we have gotten with the Agera so far :/ (<3 Koenigsegg),neutral
a2861d306a,Anyone else bothered by the piece of thread on his neck at 2:14,Anyone else bothered by the piece of thread on his neck at 2:14,neutral
235352be87,SELL THE EGG IT IS TOO MUCH OF A BURDEN,SELL THE EGG IT IS TOO MUCH OF A BURDEN,positive
fc926088ad,Keep the egg but if you sell it save the money for a veneno,Keep the egg but if you sell it save the money for a veneno,positive
fa8f66c650,Am I the only one that feels the Koenigsegg's arrival kind of torpedoed the Strad channel? I miss the pre-Egg era....,Am I the only one that feels the Koenigsegg's arrival kind of torpedoed the Strad channel? I miss the pre-Egg era....,negative
93df328073,Stop selling the cool stuff and sell the egg,Stop selling the cool stuff and sell the egg,positive
3f3705a55c,6 cylinders even with turbos sound meh.    Love Porsches but they’re sterile.,6 cylinders even with turbos sound meh.    Love Porsches but they’re sterile.,positive
9d0ac03df7,You should sell it on Cars & Bids!,You should sell it on Cars & Bids!,neutral
a1f0c3e38f,Finally a Porsche 🥹,Finally a Porsche 🥹,neutral
8999495932,Porsche nut here. I’m super excited about some Pcars on the channel. Heys it’s still VAG!,Porsche nut here. I’m super excited about some Pcars on the channel. Heys it’s still VAG!,positive
bd64f9a04e,"IF you get a gt3rs, get the 991.2. The 992 is too bubbly and lacks aggressive angles other than the rear (due to the wing). The 991.2 on the other hand is aggressive all round and a great car to modify IF you don't want to keep it stock.","IF you get a gt3rs, get the 991.2. The 992 is too bubbly and lacks aggressive angles other than the rear (due to the wing). The 991.2 on the other hand is aggressive all round and a great car to modify IF you don't want to keep it stock.",positive
074b4958a2,"Keep the house, sell egg !!!","Keep the house, sell egg !!!",positive
da36d8882f,Sell the egg and keep the house and finish it,Sell the egg and keep the house and finish it,negative
e93cf35fa5,sell the egg,sell the egg,negative
4eb5926bde,Sell the egg,Sell the egg,negative
4934b3cb8a,Sell the egg. Sad to say it but it needs to happen at this point,Sell the egg. Sad to say it but it needs to happen at this point,negative
4a99bbd38b,House is gonna be worth keeping long term. Cars come and go.,House is gonna be worth keeping long term. Cars come and go.,positive
af4e47bb37,Start a car podcast!!!,Start a car podcast!!!,neutral
4eb56e0b40,He said that he would potentially sell the koenessegg,He said that he would potentially sell the koenessegg,neutral
adeb9131ef,Sell the koenigsegg,Sell the koenigsegg,neutral
88b8d9b421,"the pieces are the anchors for the bolts, not the bolts themselves","the pieces are the anchors for the bolts, not the bolts themselves",negative
5a34a05e48,Keep the house pay it off sell the egg lot of content from the bat cave and backyard,Keep the house pay it off sell the egg lot of content from the bat cave and backyard,positive
76239e435a,"If you must get a GT3RS out of any Porsche, at least go for the 991. 992 is so over done. In the last year, it has become like the 2017 MK4 supra. I mean it is a cool car... just over hyped","If you must get a GT3RS out of any Porsche, at least go for the 991. 992 is so over done. In the last year, it has become like the 2017 MK4 supra. I mean it is a cool car... just over hyped",positive
cc90b9856c,No one seeing the bigger picture. Straf is learning from hoovie on the farm. We wants to live where I can make noise without pissing off hoa,No one seeing the bigger picture. Straf is learning from hoovie on the farm. We wants to live where I can make noise without pissing off hoa,negative
cc4149f871,"As a long time fan and why I own a Audi, tbh would be disappointing if you sold the house. Plus, life is about experiences and not all of them last forever, the egg was fun but who knows what the future may hold","As a long time fan and why I own a Audi, tbh would be disappointing if you sold the house. Plus, life is about experiences and not all of them last forever, the egg was fun but who knows what the future may hold",negative
9ab42a623f,SELL THE EGG. SELL THE EGG. SELL THE EGG!!!!,SELL THE EGG. SELL THE EGG. SELL THE EGG!!!!,positive
43ec4f9796,hitting the mail box was technically a federal crime because it was technically tampering with the mail but it won’t be acted on as a federal crime because tampering with the mailbox wasn’t on purpose,hitting the mail box was technically a federal crime because it was technically tampering with the mail but it won’t be acted on as a federal crime because tampering with the mailbox wasn’t on purpose,negative
aa5eb9a396,"Sell the Egg, keep the house and the Canadian.","Sell the Egg, keep the house and the Canadian.",negative
